"NewsletterID","Title","Publisher","Theme","StartMonth","EndMonth","Year","Volume","Number","Copies","Photocopies","ISSN","Subscriber","Shelf"
"1050","HFES Bulletin","Human Factors and Ergonomics Society","Opinion: Patient Safety andf Human Factors Opportunities","5","0","2000","43","5","1","0","04381629","CS","G122"
"1051","HFES Bulletin","Human Factors and Ergonomics Society","Do you Think Globally and Act Locally?","6","0","2000","43","6","1","0","04381629","CS","G122"
"1052","ΠΡΑΞΗ: Διάχυση Τεχνολογίας","IRC ΠΡΑΞΗ","Προκηρύξεις: ΠΟΛΙΤΙΣΜΟΣ 2000 / ΝΑΤΟ SCIENCE FOR PEACE / Ε&Τ Συνεργασία Ελλάδας - Πολωνίας / TEN TELECOM / GROWTH M&T, Infrastructure","4","0","2000","","","1","0","","CS","G122"
"1053","Engineering Management Society","IEEE","","0","0","","","","1","0","","",""
"1054","Engineering Management","IEEE","The Challenge","15","0","2000","50","2","1","0","1066212X","CS","G122"
"1055","IEEE Region 8 News","IEEE","February Board Meeting / IEEE Membership Statistics / News from the Region","5","0","2000","3","2","1","0","","CS","G121"
"1056","CORDIS Focus","European Commission","Europe looks to e-volve / Brite Euram project awardedtop composite prize / follow the green brick road / EU Israel aggreement enters into force / Have your say on prozctive initiative in bionics / New Growth Call","6","0","2000","","152","1","0","10226559","CS","G121"
"1057","NARTE NEWS","NARTE","MARTE and ARRL Agree to Jointly Foster and Promote Technical Awareness, Education and Achievement in Amateur and Commercial Telecommunications","16","0","2000","18","2","1","0","","CS","G121"
"1058","RESNA News","RESNA","New Transit Wheelchair Standard","7","8","2000","12","4","1","0","08822476","CS","G124"
"1059","CORDIS Focus","European Commission","ERA firmly on Council agenda / ERA full steam ahead / Achilleas Mitsos appointed head of DG Research / Commission calls for proposals for innovation in the Newly Associated Countries / Special Report from Eureka ministerial conference at expo 2000 / IST 2000","6","0","2000","","153","1","0","10226559","CS","G121"
"1060","ΠΡΑΞΗ: Διάχυση Τεχνολογίας","IRC ΠΡΑΞΗ","Προκηρύξεις (Συνοπτική Παρουσίαση) / INNOVATION / GROWTH / LFE - Φύση","6","0","2000","","","1","0","","CS","G122"
"1061","MemberNet (Supplement to Communications of the ACM)","ACM","Commentary: CFP Chair Lorrie Faith Cranor Discusses Highlights of 10th Annual Computers, Freedom, and Privacy Conference / CrossRef Initiative Enhances ACM's Expanding Digital Library","6","0","2000","","","1","0","","CS","G121"
"1062","IEEE Professional Communication Society","IEEE","PCS's Second issued / IEE Third Millenium Medal","7","8","2000","44","4","1","0","01615718","CS","G121"
"1063","CORDIS Focus","European Commission","Innovation and the Knowledge society - top priorities for French presidency / Community patent proposed by Commission","7","0","2000","","154","1","0","10226559","CS","G121"
"1064","CORDIS Focus RTD Results","European Commission","A Quality of Life Special Edition","4","0","2000","","22","1","0","10226559","CS","G121"
"1065","SIGCHI Bulletin","ACM","Articles: HCI and Brasil / On Sharing Resources and Donating Books: What are we doing wrong? Is this the bull-in-a-china-shop syndrome? / Universal Commands for Telephony-based Spoken Language Systems / Telephone Speech Standrds Committee Descriptive Document / The classroom of the 21st Century / Towards the essence of information","4","0","2000","32","2","1","0","07366906","CS","G121"
"1066","ΠΡΑΞΗ: Διάχυση Τεχνολογίας","IRC ΠΡΑΞΗ","Προκηρύξεις: EUREKA / INNOVATION - Θεματικά δίκτυα και συνοδευτικά μέτρα","7","8","2000","","","1","0","","CS","G122"
"1067","CORDIS Focus","European Commission","Europe needs more than the RTD Framework Programme","7","0","2000","","155","1","0","10226559","CS","G121"
"1068","SIGCAPH NEWSLETTER","ACM","Enhacing Nonverbal Human Computer Interaction / Assistive Technology Corporate News Flash","6","0","2000","","67","1","0","","CS","G121"
"1069","CORDIS Focus","European Commission","Prodi endorses Commission's research policy / Sweden: EU's most innovation friendly member, survey receals","8","0","2000","","156","1","0","10226559","CS","G121"
"1070","IEEE Region 8 News","IEEE","Kotelnikov Awarded Alexander Graham Bell Medal / Students Matter","8","0","2000","3","3","1","0","","CS","G121"
"1071","THE INTERFACE","IEEE Education Society","Information Technology or Information Engineering","8","0","2000","","2","1","0","","CS","G121"
"1073","SIGCHI Bulletin (A supplement to interactions)","ACM SIGCHI","Computers and Kids: How Young is Too Young for Technology? / HCI Education: Just in time - HCI education for those on the e-dge / Standards: Update on Human - Computer Interaction Standards: Part 2: International Standards","7","8","2000","","","1","0","","CS","G123"
"1074","SIGGRAPH COMPUTER GRAPHICS","ACM SIGGRAPH","Focus: Web3D RoundUP","5","0","2000","34","2","1","0","0097-8930","CS","G121"
"1075","intelligence: New Visions of AI in Practice","ACM","MIND GAMES: Evolving a Checkers Player Without Relying on Human Expertise / Commercial Robots Come of Age / Interface Agents as Surrogate Users","16","0","2000","11","2","1","0","1523-8822","CS","G121"
"1076","RESNA News","RESNA","Disability Association Leader to become RESNA Executive Director","9","10","2000","12","5","1","0","08822476","CS","G124"
"1077","CORDIS Focus RTD Results","European Commission","The new eco-friendly vehicle Micro Eco Car / Strategic Organization and Regulation Transport / HOMEBRAIN: Design for All / New antibiotic gene cluster / Environmental safety for growth and reproduction: a multinational effort / New food technology: bag in box","8","0","2000","","23","1","0","10226559","CS","G121"
"1078","ΠΡΑΞΗ: Διάχυση Τεχνολογίας","IRC ΠΡΑΞΗ","Προκηρύξεις: EKAX 2001 / ΠΑΒΕΤ 2000 / ΠΕΠΕΡ 2000 / ASIA IT&C /IST/ LIFE - Περιβάλλον / ΘΡΑΚΗ - ΑΙΓΑΙΟ -ΚΥΠΡΟΣ","9","0","2000","","","1","0","","CS","G122"
"1079","CORDIS Focus","European Commission","Australia launches fund to assist health projects under FP5 / EU-US biotechnology consultative forum launched","9","0","2000","","157","1","0","10226559","CS","G121"
"1080","INSPECMATTERS","IEE","INSPEC now available via ScienceDirect / Full-Text Linking - Dream or Reality? / IEE Journals to be available via SilverPlatter's SilverLinker","6","0","2000","","97","1","0","0266-1616","CS","G121"
"1081","Engineering Management","IEEE","Thinking Global","16","0","2000","50","3","1","0","1066212X","CS","G122"
"1082","IEEE Professional Communication Society","IEEE","Dash It All","9","10","2000","44","5","1","0","01615718","CS","G121"
"1083","SIGCHI Bulletin (A supplement to interactions)","ACM SIGCHI","HCI Education: hard questions have no answers / Computers and Kids: The Changing Landscape of Children's Technologies / Standards, Part 3: More International Standards","9","9","2000","","","1","0","","CS","G123"
"1084","HFES Bulletin","Human Factors and Ergonomics Society","2000 Congress a Big Success","9","0","2000","43","9","1","0","04381629","CS","G122"
"1085","CTG HFES Digest","Human Factors and Ergonomics Society","Articles: Honey, I forgot the Users! / Desighning Handled Devices: A Challenging Road Ahead / Japanese Government Action on Adaptive Gruise Control / Computer User's Bill of Rights / APA Division 34, Polulation & Environmental Psyxhology","9","0","2000","2","2","1","0","","CS","G122"
"1086","CORDIS Focus","European Commission","Commission calls for Action on innocvation","10","0","2000","","159","1","0","10226559","CS","G121"
"1087","IEE news","IEE","IEE criticises power line researchers' cancer claims / IEE prizes for top young designers / Meet John Midwinter, IEE President for 2000 / 2001","10","0","2000","","161","1","0","","CS","G122"
"1088","HFES Bulletin","Human Factors and Ergonomics Society","Searching for Other Members / Viewing Contact Information / Reviewing Your Own Information / Reviewing Your Own Information / Download Membership Renewal Forms / Get Your Member ID","7","8","2000","43","7-8","1","0","04381629","CS","G122"
"1089","HFES Bulletin","Human Factors and Ergonomics Society","""On Tune-Ups, Small-Ball, and ""The Vision Thing"" / Scoping Out the System / What about Growth in membership? / Human Factors and Patient Safety, Continued","10","0","2000","43","10","1","0","04381629","CS","G122"
"1090","CORDIS Focus","European Commission","Busquin meets MEPs to discuss cloning / In this issue: Commission to oversee coal and steel research / Commission acts on expert advice / Preparing citizens for the Information Society / Liikanen spells out role of e-Commission / Bio-collaboration analysed in Brussels","9","0","2000","","158","1","0","10226559","CS","G121"
"1091","CORDIS Focus","European Commission","Busquin and the business of research. In this issue: Finish research - making the right moves / Major Internet move helps Europe's research future / Commission outlines guidelines for next Framework Programme / FP5's Growth, IST and Euratom programmes launch new calls / Innovation in Practice","10","0","2000","","160","1","0","10226559","CS","G121"
"1092","ΠΡΑΞΗ: Διάχυση Τεχνολογίας","IRC ΠΡΑΞΗ","Προκηρύξεις: ΣΩΚΡΑΤΗΣ / Ε&Τ ΣΥΝΕΡΓΑΣΙΑ ΕΛΛΑΔΑΣ-ΣΛΟΒΑΚΙΑΣ / ΠΕΝΕΔ 2000 / ΤΕΧΝΟΜΑΘΕΙΑ ΙΙΙ / ΕΥΡΩΠΑΙΚΟ ΕΤΟΣ ΓΛΩΣΣΩΝ 2001","9","0","2000","","","1","0","","CS","G122"
"1093","ACMMEMBERNET","ACM","","null","0","","","","1","0","","",""
"1094","MemberNet (Supplement to Communications of the ACM)","ACM","Commentary: Peter D. Weddle Discusses ACM's New career Resource Center","9","0","2000","","","1","0","","CS","G121"
"1095","CORDIS Focus","European Commission","Liikanen highlights the requirements of an Information Society in the run-up to IST 2000 / MEPs approve the EU-Russia scientific c0-operation agreement","11","0","2000","","161","1","0","10226559","CS","G121"
"1096","NARTE NEWS","NARTE","""Communicating with Nature""","14","0","2000","18","3","1","0","","CS","G121"
"1097","RESNA News","RESNA","Moving from a Proud Past to a Promising Tomorrow","11","12","2000","12","6","1","0","08822476","CS","G124"
"1098","IEEE Professional Communication Society","IEEE","PCs Awards for 2000","11","12","2000","44","6","1","0","01615718","CS","G121"
"1099","SIGART Bulletin (intelligence)","ACM","Using AI for Control of Teleoperated ROBOTS / Intelligent Tutoring Systems / Language and Music in Galway, Ireland","14","0","2000","11","3","1","0","10534830","CS","G121"
"1100","SIGCAPH NEWSLETTER","ACM"," ASSETS 2000 Registration / User Interfaces for All, a new book / Using a Cyberlink Mental Interface","8","0","2000","","68","1","0","","CS","G121"
"1101","HFES Bulletin","Human Factors and Ergonomics Society","The Age of Ergonomics Problems","1","0","1999","42","1","1","0","04381629","CS","G122"
"1102","HFES Bulletin","Human Factors and Ergonomics Society","HFES joins AAES","2","0","1999","42","2","1","0","04381629","CS","G122"
"1103","HFES Bulletin","Human Factors and Ergonomics Society","OSHA Draft Ergonomics Regulation","3","0","1999","42","3","1","0","04381629","CS","G122"
"1104","HFES Bulletin","Human Factors and Ergonomics Society","HFES Hosts Intersociety Forum","4","0","1999","42","4","1","0","04381629","CS","G122"
"1105","HFES Bulletin","Human Factors and Ergonomics Society","HF Competencies Part I: Who are we, and what we do?","5","0","1999","42","5","1","0","04381629","CS","G122"
"1106","HFES Bulletin","Human Factors and Ergonomics Society","Join us in Houston","6","7","1999","42","6-7","1","0","04381629","CS","G122"
"1107","HFES Bulletin","Human Factors and Ergonomics Society","Greatest Engineering Achievements: Call for Nominations","8","0","1999","42","8","1","0","04381629","CS","G122"
