Abstract,Accepted,CnfJ,CondAccepted,Description,FullPaper,HardCopy,InPress,Link,PaperID,Project,SoftCopy,Submitted,Title,Topic,UndSubmission,Year
false,true,international journals,false,"computer standards and interfaces, special issue on intelligent multimedia presentation systems, vol.18(6,7), december 1997, pp 509-514.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@1d81e101,145,,true,false,adaptation in immps as a decisions making process,multimedia systems,false,1997
false,true,proceedings of major international conferences,false,"1997 acm international conference on intelligent user interfaces, (iui '97), orlando, usa, 6-9 january 1997 (pp. 195-202). new york: acm press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@ec50f54,146,,true,false,decision making in intelligent user interfaces,user interfaces,false,1997
false,true,proceedings of other established international conferences,false,"bcs-facs workshop on formal aspects of the human-computer interface, sheffield, uk, 10-12 september 1996, pp. 143-150.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@bf71cec,147,,true,false,modelling interactions as queues,modelling,false,1996
false,true,proceedings of major international conferences,false,"12th european conference on artificial intelligence (ecai '96) workshop on  ""towards a standard reference model for intelligent presentation systems, budabest, hungary, 13 august 1996, 4 pages.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@22d6cac2,148,,true,false,"deciding ""what"", ""when"", ""why"" and ""how"" to adapt in intelligent multimedia presentation systems",multimedia systems,false,1996
false,true,international journals,false,"international journal of  interacting with computers, vol. 9(1), 1997, 73-104.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@30cdae70,150,tide-access,true,false,supporting user adapted interface design: the use-it system,user interface design,false,1997
false,true,international journals,false,"expert systems with applications journal, 12(2), pp 225-245.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@1654a892,152,tide-access,true,false,knowledge-based support for user-adapted interaction design,expert  systems,false,1997
false,true,international journals,false,"international journal of intelligent systems, vol. 12(10), 1997, pp. 753-762.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@2577d6c8,153,,true,false,modelling decisions in intelligent user interfaces,modelling,false,1997
false,true,proceedings of major international conferences,false,"contemporary ergonomics 1997, the ergonomics society 1997 annual conference, (taylor & francis), grantham, uk. 15-17 april 1997, pp. 504-509. london: taylor & francis.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@3163987e,155,,true,false,human factors knowledge repository for designing accessible user interfaces,human factors,false,1997
false,true,articles in ercim news,false,"ercim news, no 26, july 1996, pp 16-17",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@6c000e0c,156,tide-access,true,false,access to lexical knowledge in interpersonal communication aids,accessibility,false,1996
false,true,proceedings of major international conferences,false,"2nd acm/siggaph conference on assistive technologies (assets '96), vancouver, canada, 11-12 april 1996, pp. 117-123. new york: acm press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@5f233b26,163,,true,false,a generic direct manipulation 3d-auditory environment for hierarchical navigation in non-visual interaction,non-visual interaction,false,1996
true,true,proceedings of other established international conferences,false,"2nd conference on educational computing, athens, greece, 11-13 november 1994, pp.225-230.",false,true,false,,164,,false,false,word processing for people with special needs,educational software,false,1994
true,true,proceedings of other established international conferences,false,"2nd conference on educational computing, athens, greece, 11-13 november 1994, pp. 221-228.",false,true,false,,165,horizon,false,false,an augmented educational environment  for people with special needs,educational software,false,1994
false,true,proceedings of other established international conferences,false,"in g. anogiannakis, c. buhler & m. soede (eds), proceedings of the 4th european conference for the advancement of assistive technology (aaate '97), porto carras, greece, 29 september - 2 october 1997, pp. 233-237. amsterdam: ios press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@44f9779c,166,acts-avanti,true,false,developing web browsers accessible to all: supporting user-adapted interaction,web browsers,false,1997
false,true,articles in ercim news,false,"ercim news, no 13, april 1993, pp 21-22",false,true,false,,167,race,false,false,accessibility of b-isdn terminals and services by people with special needs,accessibility,false,1993
false,true,articles in ercim news,false,"ercim news no 14, july 1993, pp 23",false,true,false,,168,tide-guib,false,false,access to guis by blind people,accessibility,false,1993
false,true,editorials in ercim news,false,"ercim news, no 28, special issue on information technology empowering disabled and elderly people, january 1997, pp 4-5.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@6974a715,170,,true,false,editorial: disabled and elderly people in the information society,information society,false,1997
false,true,articles in ercim news,false,"ercim news, no 28, special issue on information technology empowering disabled and elderly people, january 1997, pp.14-15",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@5e8a459,171,,true,false,robotic wheelchair platform navigation,robotics,false,1997
false,true,articles in ercim news,false,"ercim news no 28, special issue on information technology empowering disabled and elderly people, january 1997, pp 22-23",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@43d455c9,172,tide-access,true,false,unified user interface development,user interfaces,false,1997
false,true,proceedings of major international conferences,false,"in m.d. harrison, & j.c. torres (eds), proceedings of the 4th eurographics workshop on design, specification and verification of interactive systems (dsv-is '97), granada, spain, 4-6 june 1997, pp. 177-192. berlin: springer-verlag.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@4c9e9fb8,173,tide-access,true,false,unifying toolkit programming layers: a multi-purpose toolkit integration module,human-computer interaction,false,1997
false,true,proceedings of major international conferences,false,"acm conference on designing interactive system: processes, practices, methods and techniques (dis '97), amsterdam, the netherlands, 18-20 august 1997, pp.323-334. new york: acm press.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@9ec531,174,tide-access,true,false,designing user-adapted interfaces: the unified design method for transformable interactions,user interface design,false,1997
true,true,proceedings of major international conferences,false,"in g. salvendy, m.j. smith & r.j. koubek (eds), design of computing systems: cognitive considerations [proceedings of the 7th international conference on human-computer interaction (hci international '97)], san francisco, usa, 24-29 august (vol. 1, pp.465-468) hci international '97], san francisco, usa, 24-29 august 1997, pp. 465-468. amsterdam: elsevier, elsevier science.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@40147317,175,tide-access,true,false,abstract task definition and incremental polymorphic physical instantiation: the unified interface design method,user interface design,false,1997
true,true,proceedings of major international conferences,false,"in g. salvendy, m.j. smith & r.j. koubek (eds), design of computing systems: cognitive considerations [proceedings of the 7th international conference on human-computer interaction (hci international '97)], usa, 24-29 august 1997, (vol. 1, pp. 461-464). amsterdam: elsevier, elsevier science.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@210f0cc1,176,tide-access,true,false,agent classes for managing dialogue control specification complexity: a declarative language framework,agents,false,1997
