Copies,EndMonth,ISSN,NewsletterID,Number,Photocopies,Publisher,Shelf,StartMonth,Subscriber,Theme,Title,Volume,Year
1,0,10254013,1238,31,0,european commission,g121,12,cs,technology opportunities today,cordis focus supplement,,2001
1,0,10226559,1239,17,0,european commission,g121,12,cs,"eu r&d, innovation and enlargement: a focus on the newly associated states (nas)",cordis focus,,2001
1,0,10226559,1240,188,0,european commission,g121,1,cs,r&d reaches record levels in spain as ita takes on the eu presidency,cordis focus,,2002
1,2,01615718,1241,1,0,ieee,g121,1,cs,awards presented at ipcc 01,ieee professional communication society,46,2002
1,0,0097-8930,1242,4,0,acm siggraph,g121,11,cs,visfiles: compuational field visualization / computer graphics pioneers: the giloi's school of computer graphics,siggraph computer graphics,35,2001
1,0,10226559,1243,189,0,european commission,g121,1,cs,"research, crusial to lisbon goals, says prodi / survey shows wide variety of academics' salaries within eu",cordis focus,,2002
1,0,,1244,12,0,acm,γ122,12,cs,commentary: edotor-in-chief won kim discusses acm transcations on internet technology / rights and responsibilities in acm publishing,acmmembernet,44,2001
1,2,,1245,,0,acm sigchi,g123,1,cs,chi 2002 advance program / computers and kids: when technology for children doesn't seem so important / hci education: opportunities for change / hci and the web: navigational nous,sigchi bulletin (a supplement to interactions),,2002
1,0,10534830,1246,4,0,acm,g121,13,cs,technologies for computer assisted instruction,sigart bulletin (intelligence),12,2001
1,0,04381629,1247,1,0,human factors and ergonomics society,g122,1,cs,wanted: hf/e input on counterterrorism,hfes bulletin,45,2002
1,0,,1248,1,0,ieee,g121,2,cs,2001 annual elections and regional awards,ieee region 8 news,5,2002
1,0,10226559,1249,190,0,european commission,g121,2,cs,"descartes prize is cherry ""chery on the cake"" of collaborative research, busquin tells cordis news",cordis focus,,2002
1,0,,1250,2,0,acm,g121,8,cs,an introduction to the language-action perspective / activity patterns in healthcare - identifying building blocks for the cpr / a meta-communication model for structuring  intercultural  communication action patterns / a note on getting started with flbc,sigois bulletin,22,2001
1,0,10254013,1251,32,0,european commission,g121,1,cs,technology marketplace (in five languages),cordis focus supplement,,2002
1,0,10226559,1252,191,0,european commission,g121,2,cs,"liikanen calls for europe to keep the pace"" in sme reform",cordis focus,,2002
1,0,,1253,,0,irc πραξη,g122,1,cs,human potential - βραβείο descartes / save / altener / info-med / ε.π. αλιειας,πραξη: διάχυση τεχνολογίας,,2002
1,0,,1254,,0,irc πραξη,g122,2,cs,e.e./ηπα: συνεργασία στον τομέα της τριτοβάθμιας εκπαίδευσης και της επαγγελματικής κατάρτισης / ε.ε./ καναδά: συνεργασία στον τομέα της τριτοβάθμιας εκπαίδευσης και της κατάρτισης / synergy,πραξη: διάχυση τεχνολογίας,,2002
1,4,01615718,1255,2,0,ieee,g121,3,cs,how should engineere\s write? what their managers say,ieee professional communication society,46,2002
1,0,10226559,1256,192,0,european commission,g121,3,cs,busquin welcomes blair and kok's call for increased business investment in r&d,cordis focus,,2002
1,0,,1257,,0,irc πραξη,g122,3,cs,ε&τ συνεργασία ελλάδας - γαλλίας για τα έτη 2002 - 2005,πραξη: διάχυση τεχνολογίας,,2002
1,0,1066212x,1258,1,0,ieee,g122,14,cs,the president's corner,engineering management,52,2002
1,0,,1259,1,0,ieee education society,g121,4,cs,preparing for an abet visit: the basic elements,the interface,,2002
1,0,08822476,1260,1,0,resna,g124,15,cs,the medicare payment process for aac devices,resna news,14,2002
1,0,10226559,1261,194,0,european commission,g121,4,cs,commission requests information for agenda setting in fp6,cordis focus,,2002
1,0,04381629,1262,2,0,human factors and ergonomics society,g122,2,cs,going independent: is it right for you?,hfes bulletin,45,2002
1,0,04381629,1263,3,0,human factors and ergonomics society,g122,2,cs,is early ergonomics better ergonomics? / hfes 100 trial use standard released,hfes bulletin,45,2002
1,0,10226559,1264,195,0,european commission,g121,4,cs,liikanen proposes new perception of innovation,cordis focus,,2002
1,0,0097-8930,1266,1,0,acm siggraph,g121,2,cs,adaptiveley sampled distance fields,siggraph computer graphics,36,2002
1,0,10226559,1267,33,0,european commission,g121,3,cs,technology opportunities today: a promising biotechnology method for diabetes / recycling straw for clean energy production / wastewater - from garbage to greens / fast and safe navigation in shallow waters / towards the nano electronic era,cordis focus rtd results,,2002
1,4,,1268,,0,acm sigchi,g123,3,cs,chi 2002 special preview,sigchi bulletin (a supplement to interactions),,2002
1,0,,1269,2,0,ieee,g121,5,cs,2001 ieee technical awards,ieee region 8 news,5,2002
1,6,01615718,1270,3,0,ieee,g121,5,cs,what a good editor is (and is not),ieee professional communication society,46,2002
1,0,04381629,1271,4,0,human factors and ergonomics society,g122,4,cs,adl and the afrl,hfes bulletin,45,2002
1,0,,1272,71,0,acm,g121,9,cs,greetings from the chair john goldthwaite / changes in sig allocation charges / new regulations require federal purchases of accessible information technology / overview of the accessibility forum / assets 2002 registration form,sigcaph newsletter,,2001
1,0,10226559,1273,196,0,european commission,g121,5,cs,"we can only progress and survive through science, says science and society director",cordis focus,,2002
1,0,,1274,,0,irc πραξη,g122,5,cs,e&t συνεργασία ελλάδας-ρουμανίας,πραξη: διάχυση τεχνολογίας,,2002
1,0,10226559,1276,198,0,european commission,g121,6,cs,"sme's needs must influence policy-making at an earlier stage, says commission envoy",cordis focus,,2002
1,0,10254013,1277,34,0,european commission,g121,4,cs,technology opportunities today: curing injury-incuced sensory loss / wind energy evolves in urban sprawl / regional weather prediction with space data / radisos race to mobile phones / making our buildings greener,cordis focus supplement,,2002
1,6,,1278,,0,acm sigchi,g123,5,cs,special reports: a new usability standard and what it means to you/contribution benefit statements,sigchi bulletin (a supplement to interactions),,2002
1,0,10226559,1279,199,0,european commission,g121,5,cs,research advisory board to underline importance of research to european convention,cordis focus,,2002
1,0,04381629,1280,5,0,human factors and ergonomics society,g122,5,cs,osha releases ergonomics plan / hfes releases position on osha plan,hfes bulletin,45,2002
1,0,,1281,,0,irc πραξη,g122,6,cs,ten-telecom (προκαταρκτική αναγγελία πρόσκλησης υποβολής προτάσεων)/ ε&τ συνεργασία ελλάδας - σλοβενίας / επιχειρειτε ηλεκτρονικα / leonardo da vinci,πραξη: διάχυση τεχνολογίας,,2002
1,0,10226559,1282,200,0,european commission,g121,7,cs,parliament approves specific programmes,cordis focus,,2002
1,0,10254013,1283,35,0,european commission,g121,7,cs,technology opportunities today: stopping your building lighting burning your money: smart systems for smart lighting / efficient drug delivery from implanted capsules / elite-illuminating environmental and health hazards with luminometry / innovative chip for industrial control / a pan-european electronic procurement system,cordis focus supplement,,2002
1,0,1066212x,1284,2,0,ieee,g122,15,cs,the president's corner,engineering management,52,2002
1,0,10226559,1285,201,0,european commission,g121,6,cs,"era to be danish presidency's ""headline"", says research minister",cordis focus,,2002
1,8,01615718,1286,4,0,ieee,g121,7,cs,mehr licht: the photographs of o. winston link,ieee professional communication society,46,2002
1,0,10226559,1287,202,0,european commission,g121,7,cs,"ireland will do better in fp6, says minister",cordis focus,,2002
1,8,,1288,,0,irc πραξη,g122,7,cs,προκηρυξεις (συνοπτικη παρουσιαση) life-φυση / πολιτισμος 2000 / ε7τ συνεργασια ελλαδος - βρετανιας / σωκρατης,πραξη: διάχυση τεχνολογίας,,2002
1,0,,1289,3,0,ieee,g121,8,cs,ieee senior member elected president nse / new ieee fellows in r8,ieee region 8 news,5,2002
1,0,0097-8418,1290,2,0,acm/sigcse,g121,6,cs,special issue: women and computing,inroads - sigcse bulletin,34,2002
1,0,0097-8930,1291,2,0,acm siggraph,g121,5,cs,focus: education,siggraph computer graphics,36,2002
1,0,10226559,1292,203,0,european commission,g121,8,cs,danish presidency hopes for compromise deal on bio-ethics in fp6,cordis focus,,2002
1,0,1066212x,1293,3,0,ieee,g122,16,cs,the president's corner / conferences,engineering management,52,2002
1,0,,1294,2,0,ieee education society,g121,8,cs,from the chair of the asee ece division,the interface,,2002
1,7,04381629,1295,6-7,0,human factors and ergonomics society,g122,6,cs,welcome to baltimore,hfes bulletin,45,2002
1,0,10913556,1296,3,0,acm,g122,12,cs,"work/place: mobile technologies and arenas of activity / here and there, now and then\n: four views of a long -distance / teleworker's workplace",siggroup bulletin,22,2001
1,8,,1298,,0,acm sigchi,g123,7,cs,hci and the web / visual interaction design,sigchi bulletin (a supplement to interactions),,2002
1,0,10254013,1299,36,0,european commission,g121,8,cs,"technology opprtunities today: dna damage and human cancer development / wind turbines enter everyday life / carbon cycle and climate systems digital audio broadcasting - the sound of the future / light as air: matallic foams promise comfort, safety and economy",cordis focus supplement,,2002
1,0,04381629,1300,8,0,human factors and ergonomics society,g122,8,cs,strategic plan update,hfes bulletin,45,2002
1,0,08822476,1301,2,0,resna,g124,15,cs,new common procedure terminology codes proposed for assistive technolofy,resna news,14,2002
1,0,10226559,1302,204,0,european commission,g121,9,cs,meps call for more dialogue on thics and research,cordis focus,,2002
1,10,01615718,1303,5,0,ieee,g121,9,cs,how to write readable reports and winning proposals,ieee professional communication society,46,2002
1,0,10226559,1304,205,0,european commission,g121,9,cs,commission lays out plans for reaching 3% r&d spending target,cordis focus,,2002
1,10,,1305,,0,acm sigchi,g123,9,cs,hci in south africa / social issues in e-mail etiquette / when we aim too high / inflexible automations,sigchi bulletin (a supplement to interactions),,2002
1,0,10226559,1306,37,0,european commission,g121,9,cs,connecting ordinary people to government / improving diabetes care / european automakers target ngvs / plasma technology for pollution control / increased protection against impacts,cordis focus rtd results,,2002
1,0,,1307,,0,irc πραξη,g122,10,cs,προκυρηξεις (συνοπτικη παρουσιαση): ε&τ συνεργασία ελλάδας - κινας / επαν ηρων-π / επαν 4.5 / επαν - ιδιωτικές επενδύσεις ηλεκτροπαραγωγής από αιλοική ενέργεια,πραξη: διάχυση τεχνολογίας,,2002
2,0,0097-8930,1308,3,0,acm siggraph,g121,8,cs,making visisble the creative process of the artist,siggraph computer graphics,36,2002
1,0,04381629,1309,10,0,human factors and ergonomics society,g122,10,cs,alphonse chapanis (1917-2002),hfes bulletin,45,2002
1,0,04381629,1310,9,0,human factors and ergonomics society,g122,9,cs,member profile: hf/e in the stock market,hfes bulletin,45,2002
